Ognoo,Iteminfid,Uldegdel
2023-09-08,2007121328895,80.00
2023-09-08,2007121329180,80.00
2023-09-08,2007121329377,-1196.00
2023-09-08,2007121329379,-284.00
2023-09-08,2007121329380,-618.00
2023-09-08,2007121329381,1047.00
2023-09-08,2007121331288,-10.00
2023-09-08,2007121332656,17.00
2023-09-08,2007121332659,4.00
2023-09-08,2007121334813,0.00
2023-09-08,120620429994600001,0.00
2023-09-08,120620429994600002,0.00
2023-09-08,120620429994600013,0.00
2023-09-08,120620429994600026,0.00
2023-09-08,140224536726700000,1049.00
2023-09-08,150203456119500001,62.00
2023-09-08,150930603566800001,120.00
2023-09-08,151229506383600001,0.00
2023-09-08,151229527874800001,0.00
2023-09-08,160121610393900001,0.00
2023-09-08,160513343594000001,465.00
2023-09-08,160826685080700001,1375.00
2023-09-08,170407678293400001,43.00
2023-09-08,170428381482200001,154.00
2023-09-08,171030000763800001,277.00
2023-09-08,180213012331300001,-671.00
2023-09-08,180327043373200005,1.00
2023-09-08,180604114334600001,78.00
2023-09-08,180604114351700001,14.00
2023-09-08,180604114383000001,203.00
2023-09-08,180704149959400001,-2.00
2023-09-08,180706153232200002,42.00
2023-09-08,180706153232200003,179.00
2023-09-08,180706153232200005,168.00
2023-09-08,180920233009700325,-515.00
2023-09-08,190603577080600001,7.00
2023-09-08,190909745530500004,339.00
2023-09-08,199009170000000056,171.00
2023-09-08,200813226771700001,982.00
2023-09-08,200826241374700001,1258.00
2023-09-08,201104060000000029,114.00
2023-09-08,201205090000000004,171.00
2023-09-08,201207090000000130,135.00
2023-09-08,210327509663500011,60.00
2023-09-08,211116153741172477,-641.00
2023-09-08,220406222153830970,12.00
2023-09-08,220729094054210573,1667.00
2023-09-08,220729101436729730,830.00
2023-09-09,2007121328749,5.00
2023-09-09,2007121328895,63.00
2023-09-09,2007121329180,79.00
2023-09-09,2007121329377,-1205.00
2023-09-09,2007121329379,-287.00
2023-09-09,2007121329380,-624.00
2023-09-09,2007121329381,1028.00
2023-09-09,2007121331288,-10.00
2023-09-09,2007121332656,24.00
2023-09-09,2007121332659,13.00
2023-09-09,2007121334813,0.00
2023-09-09,120620429994600001,0.00
2023-09-09,120620429994600002,0.00
2023-09-09,120620429994600013,0.00
2023-09-09,120620429994600026,0.00
2023-09-09,140224536726700000,1047.00
2023-09-09,150203456119500001,41.00
2023-09-09,150930603566800001,109.00
2023-09-09,151229506383600001,0.00
2023-09-09,151229527874800001,0.00
2023-09-09,160121610393900001,0.00
2023-09-09,160513343594000001,99.00
2023-09-09,160826685080700001,1365.00
2023-09-09,170407678293400001,36.00
2023-09-09,170428381482200001,153.00
2023-09-09,171030000763800001,178.00
2023-09-09,180213012331300001,-671.00
2023-09-09,180327043373200005,0.00
2023-09-09,180604114334600001,49.00
2023-09-09,180604114351700001,12.00
2023-09-09,180604114383000001,126.00
2023-09-09,180704149959400001,1.00
2023-09-09,180706153232200002,294.00
2023-09-09,180706153232200003,367.00
2023-09-09,180706153232200005,167.00
2023-09-09,180920233009700325,-519.00
2023-09-09,190603577080600001,1.00
2023-09-09,190909745530500004,334.00
2023-09-09,199009170000000056,158.00
2023-09-09,200813226771700001,974.00
2023-09-09,200826241374700001,1234.00
2023-09-09,201104060000000029,91.00
2023-09-09,201205090000000004,169.00
2023-09-09,201207090000000130,46.00
2023-09-09,210327509663500011,38.00
2023-09-09,211116153741172477,-653.00
2023-09-09,220406222153830970,4.00
2023-09-09,220729094054210573,1652.00
2023-09-09,220729101436729730,824.00
2023-09-10,2007121328749,5.00
2023-09-10,2007121328895,55.00
2023-09-10,2007121329180,74.00
2023-09-10,2007121329377,-1218.00
2023-09-10,2007121329379,-288.00
2023-09-10,2007121329380,-628.00
2023-09-10,2007121329381,1020.00
2023-09-10,2007121331288,-10.00
2023-09-10,2007121332656,17.00
2023-09-10,2007121332659,4.00
2023-09-10,2007121334813,0.00
2023-09-10,120620429994600001,0.00
2023-09-10,120620429994600002,0.00
2023-09-10,120620429994600013,0.00
2023-09-10,120620429994600026,0.00
2023-09-10,140224536726700000,1021.00
2023-09-10,150203456119500001,32.00
2023-09-10,150930603566800001,97.00
2023-09-10,151229506383600001,0.00
2023-09-10,151229527874800001,0.00
2023-09-10,160121610393900001,0.00
2023-09-10,160513343594000001,99.00
2023-09-10,160826685080700001,1360.00
2023-09-10,170407678293400001,27.00
2023-09-10,170428381482200001,153.00
2023-09-10,171030000763800001,166.00
2023-09-10,180213012331300001,-679.00
2023-09-10,180327043373200005,0.00
2023-09-10,180604114334600001,43.00
2023-09-10,180604114351700001,7.00
2023-09-10,180604114383000001,117.00
2023-09-10,180704149959400001,1.00
2023-09-10,180706153232200002,278.00
2023-09-10,180706153232200003,366.00
2023-09-10,180706153232200005,165.00
2023-09-10,180920233009700325,-525.00
2023-09-10,190603577080600001,0.00
2023-09-10,190909745530500004,331.00
2023-09-10,199009170000000056,151.00
2023-09-10,200813226771700001,960.00
2023-09-10,200826241374700001,1225.00
2023-09-10,201104060000000029,93.00
2023-09-10,201205090000000004,169.00
2023-09-10,201207090000000130,44.00
2023-09-10,210327509663500011,21.00
2023-09-10,211116153741172477,-669.00
2023-09-10,220406222153830970,4.00
2023-09-10,220729094054210573,1646.00
2023-09-10,220729101436729730,818.00
2023-09-11,2007121328749,5.00
2023-09-11,2007121328895,38.00
2023-09-11,2007121329180,72.00
2023-09-11,2007121329377,-1257.00
2023-09-11,2007121329379,-295.00
2023-09-11,2007121329380,-657.00
2023-09-11,2007121329381,990.00
2023-09-11,2007121331288,-10.00
2023-09-11,2007121332656,17.00
2023-09-11,2007121332659,4.00
2023-09-11,2007121334813,0.00
2023-09-11,120620429994600001,0.00
2023-09-11,120620429994600002,0.00
2023-09-11,120620429994600013,0.00
2023-09-11,120620429994600026,0.00
2023-09-11,140224536726700000,992.00
2023-09-11,150203456119500001,5.00
2023-09-11,150930603566800001,73.00
2023-09-11,151229506383600001,0.00
2023-09-11,151229527874800001,0.00
2023-09-11,160121610393900001,0.00
2023-09-11,160513343594000001,99.00
2023-09-11,160826685080700001,1339.00
2023-09-11,170407678293400001,19.00
2023-09-11,170428381482200001,150.00
2023-09-11,171030000763800001,146.00
2023-09-11,180213012331300001,-736.00
2023-09-11,180327043373200005,3.00
2023-09-11,180604114334600001,26.00
2023-09-11,180604114351700001,4.00
2023-09-11,180604114383000001,84.00
2023-09-11,180704149959400001,-2.00
2023-09-11,180706153232200002,237.00
2023-09-11,180706153232200003,354.00
2023-09-11,180706153232200005,144.00
2023-09-11,180920233009700325,-533.00
2023-09-11,190603577080600001,12.00
2023-09-11,190909745530500004,320.00
2023-09-11,199009170000000056,130.00
2023-09-11,200813226771700001,946.00
2023-09-11,200826241374700001,1205.00
2023-09-11,201104060000000029,50.00
2023-09-11,201205090000000004,167.00
2023-09-11,201207090000000130,40.00
2023-09-11,210327509663500011,13.00
2023-09-11,211116153741172477,-686.00
2023-09-11,220406222153830970,15.00
2023-09-11,220729094054210573,1626.00
2023-09-11,220729101436729730,811.00
2023-09-12,2007121328749,5.00
2023-09-12,2007121328895,53.00
2023-09-12,2007121329180,64.00
2023-09-12,2007121329377,-1306.00
2023-09-12,2007121329379,-309.00
2023-09-12,2007121329380,-689.00
2023-09-12,2007121329381,968.00
2023-09-12,2007121331288,-10.00
2023-09-12,2007121332656,17.00
2023-09-12,2007121332659,4.00
2023-09-12,2007121334813,54.00
2023-09-12,120620429994600001,0.00
2023-09-12,120620429994600002,0.00
2023-09-12,120620429994600013,0.00
2023-09-12,120620429994600026,0.00
2023-09-12,140224536726700000,935.00
2023-09-12,150203456119500001,-2.00
2023-09-12,150930603566800001,64.00
2023-09-12,151229506383600001,0.00
2023-09-12,151229527874800001,0.00
2023-09-12,160121610393900001,0.00
2023-09-12,160513343594000001,98.00
2023-09-12,160826685080700001,1295.00
2023-09-12,170407678293400001,44.00
2023-09-12,170428381482200001,148.00
2023-09-12,171030000763800001,124.00
2023-09-12,180213012331300001,-766.00
2023-09-12,180327043373200005,0.00
2023-09-12,180604114334600001,14.00
2023-09-12,180604114351700001,0.00
2023-09-12,180604114383000001,55.00
2023-09-12,180704149959400001,-1.00
2023-09-12,180706153232200002,201.00
2023-09-12,180706153232200003,330.00
2023-09-12,180706153232200005,127.00
2023-09-12,180920233009700325,-554.00
2023-09-12,190603577080600001,0.00
2023-09-12,190909745530500004,305.00
2023-09-12,199009170000000056,98.00
2023-09-12,200813226771700001,924.00
2023-09-12,200826241374700001,1192.00
2023-09-12,201104060000000029,72.00
2023-09-12,201205090000000004,158.00
2023-09-12,201207090000000130,7.00
2023-09-12,210327509663500011,3.00
2023-09-12,211116153741172477,-714.00
2023-09-12,220406222153830970,4.00
2023-09-12,220729094054210573,1609.00
2023-09-12,220729101436729730,801.00
2023-09-13,2007121328749,5.00
2023-09-13,2007121328895,84.00
2023-09-13,2007121329180,64.00
2023-09-13,2007121329377,-1357.00
2023-09-13,2007121329379,-324.00
2023-09-13,2007121329380,-720.00
2023-09-13,2007121329381,934.00
2023-09-13,2007121331288,-10.00
2023-09-13,2007121332656,17.00
2023-09-13,2007121332659,4.00
2023-09-13,2007121334813,41.00
2023-09-13,120620429994600001,0.00
2023-09-13,120620429994600002,0.00
2023-09-13,120620429994600013,0.00
2023-09-13,120620429994600026,0.00
2023-09-13,140224536726700000,928.00
2023-09-13,150203456119500001,-2.00
2023-09-13,150930603566800001,102.00
2023-09-13,151229506383600001,0.00
2023-09-13,151229527874800001,0.00
2023-09-13,160121610393900001,0.00
2023-09-13,160513343594000001,83.00
2023-09-13,160826685080700001,1269.00
2023-09-13,170407678293400001,43.00
2023-09-13,170428381482200001,145.00
2023-09-13,171030000763800001,116.00
2023-09-13,180213012331300001,-777.00
2023-09-13,180327043373200005,2.00
2023-09-13,180604114334600001,-1.00
2023-09-13,180604114351700001,-1.00
2023-09-13,180604114383000001,44.00
2023-09-13,180704149959400001,2.00
2023-09-13,180706153232200002,174.00
2023-09-13,180706153232200003,316.00
2023-09-13,180706153232200005,123.00
2023-09-13,180920233009700325,-568.00
2023-09-13,190603577080600001,5.00
2023-09-13,190909745530500004,280.00
2023-09-13,199009170000000056,72.00
2023-09-13,200813226771700001,917.00
2023-09-13,200826241374700001,1173.00
2023-09-13,201104060000000029,76.00
2023-09-13,201205090000000004,152.00
2023-09-13,201207090000000130,2.00
2023-09-13,210327509663500011,0.00
2023-09-13,211116153741172477,-741.00
2023-09-13,220406222153830970,8.00
2023-09-13,220729094054210573,1589.00
2023-09-13,220729101436729730,790.00
2023-09-14,2007121328749,5.00
2023-09-14,2007121328895,70.00
2023-09-14,2007121329180,362.00
2023-09-14,2007121329377,-1387.00
2023-09-14,2007121329379,-343.00
2023-09-14,2007121329380,-754.00
2023-09-14,2007121329381,905.00
2023-09-14,2007121331288,-10.00
2023-09-14,2007121332656,17.00
2023-09-14,2007121332659,9.00
2023-09-14,2007121334813,29.00
2023-09-14,120620429994600001,0.00
2023-09-14,120620429994600002,0.00
2023-09-14,120620429994600013,0.00
2023-09-14,120620429994600026,0.00
2023-09-14,140224536726700000,898.00
2023-09-14,150203456119500001,-2.00
2023-09-14,150930603566800001,86.00
2023-09-14,151229506383600001,0.00
2023-09-14,151229527874800001,0.00
2023-09-14,160121610393900001,0.00
2023-09-14,160513343594000001,83.00
2023-09-14,160826685080700001,1245.00
2023-09-14,170407678293400001,38.00
2023-09-14,170428381482200001,142.00
2023-09-14,171030000763800001,470.00
2023-09-14,180213012331300001,-799.00
2023-09-14,180327043373200005,0.00
2023-09-14,180604114334600001,-5.00
2023-09-14,180604114351700001,-1.00
2023-09-14,180604114383000001,365.00
2023-09-14,180704149959400001,10.00
2023-09-14,180706153232200002,137.00
2023-09-14,180706153232200003,286.00
2023-09-14,180706153232200005,118.00
2023-09-14,180920233009700325,-607.00
2023-09-14,190603577080600001,0.00
2023-09-14,190909745530500004,270.00
2023-09-14,199009170000000056,48.00
2023-09-14,200813226771700001,901.00
2023-09-14,200826241374700001,2359.00
2023-09-14,201104060000000029,99.00
2023-09-14,201205090000000004,143.00
2023-09-14,201207090000000130,0.00
2023-09-14,210327509663500011,0.00
2023-09-14,211116153741172477,-762.00
2023-09-14,220406222153830970,0.00
2023-09-14,220729094054210573,1572.00
2023-09-14,220729101436729730,775.00
2023-09-15,2007121328749,5.00
2023-09-15,2007121328895,99.00
2023-09-15,2007121329180,359.00
2023-09-15,2007121329377,-1422.00
2023-09-15,2007121329379,-366.00
2023-09-15,2007121329380,-787.00
2023-09-15,2007121329381,871.00
2023-09-15,2007121331288,-10.00
2023-09-15,2007121332656,17.00
2023-09-15,2007121332659,7.00
2023-09-15,2007121334813,11.00
2023-09-15,120620429994600001,0.00
2023-09-15,120620429994600002,0.00
2023-09-15,120620429994600013,0.00
2023-09-15,120620429994600026,0.00
2023-09-15,140224536726700000,897.00
2023-09-15,150203456119500001,-2.00
2023-09-15,150930603566800001,143.00
2023-09-15,151229506383600001,0.00
2023-09-15,151229527874800001,0.00
2023-09-15,160121610393900001,0.00
2023-09-15,160513343594000001,74.00
2023-09-15,160826685080700001,1204.00
2023-09-15,170407678293400001,27.00
2023-09-15,170428381482200001,141.00
2023-09-15,171030000763800001,238.00
2023-09-15,180213012331300001,-832.00
2023-09-15,180327043373200005,0.00
2023-09-15,180604114334600001,-5.00
2023-09-15,180604114351700001,-1.00
2023-09-15,180604114383000001,304.00
2023-09-15,180704149959400001,9.00
2023-09-15,180706153232200002,56.00
2023-09-15,180706153232200003,278.00
2023-09-15,180706153232200005,108.00
2023-09-15,180920233009700325,-626.00
2023-09-15,190603577080600001,1.00
2023-09-15,190909745530500004,243.00
2023-09-15,199009170000000056,44.00
2023-09-15,200813226771700001,1171.00
2023-09-15,200826241374700001,2346.00
2023-09-15,201104060000000029,120.00
2023-09-15,201205090000000004,140.00
2023-09-15,201207090000000130,0.00
2023-09-15,210327509663500011,91.00
2023-09-15,211116153741172477,-784.00
2023-09-15,220406222153830970,0.00
2023-09-15,220729094054210573,1555.00
2023-09-15,220729101436729730,762.00
2023-09-16,2007121328749,5.00
2023-09-16,2007121328895,119.00
2023-09-16,2007121329180,349.00
2023-09-16,2007121329377,-1445.00
2023-09-16,2007121329379,-371.00
2023-09-16,2007121329380,-791.00
2023-09-16,2007121329381,1941.00
2023-09-16,2007121331288,-10.00
2023-09-16,2007121332656,20.00
2023-09-16,2007121332659,15.00
2023-09-16,2007121334813,5.00
2023-09-16,120620429994600001,0.00
2023-09-16,120620429994600002,0.00
2023-09-16,120620429994600013,0.00
2023-09-16,120620429994600026,0.00
2023-09-16,140224536726700000,894.00
2023-09-16,150203456119500001,-2.00
2023-09-16,150930603566800001,136.00
2023-09-16,151229506383600001,0.00
2023-09-16,151229527874800001,0.00
2023-09-16,160121610393900001,0.00
2023-09-16,160513343594000001,74.00
2023-09-16,160826685080700001,1186.00
2023-09-16,170407678293400001,24.00
2023-09-16,170428381482200001,139.00
2023-09-16,171030000763800001,237.00
2023-09-16,180213012331300001,-853.00
2023-09-16,180327043373200005,0.00
2023-09-16,180604114334600001,-5.00
2023-09-16,180604114351700001,-1.00
2023-09-16,180604114383000001,293.00
2023-09-16,180704149959400001,18.00
2023-09-16,180706153232200002,17.00
2023-09-16,180706153232200003,276.00
2023-09-16,180706153232200005,108.00
2023-09-16,180920233009700325,-646.00
2023-09-16,190603577080600001,0.00
2023-09-16,190909745530500004,237.00
2023-09-16,199009170000000056,262.00
2023-09-16,200813226771700001,1167.00
2023-09-16,200826241374700001,2346.00
2023-09-16,201104060000000029,106.00
2023-09-16,201205090000000004,139.00
2023-09-16,201207090000000130,0.00
2023-09-16,210327509663500011,90.00
2023-09-16,211116153741172477,-792.00
2023-09-16,220406222153830970,0.00
2023-09-16,220729094054210573,1548.00
2023-09-16,220729101436729730,753.00
2023-09-17,2007121328749,5.00
2023-09-17,2007121328895,112.00
2023-09-17,2007121329180,333.00
2023-09-17,2007121329377,-1454.00
2023-09-17,2007121329379,-379.00
2023-09-17,2007121329380,-795.00
2023-09-17,2007121329381,1936.00
2023-09-17,2007121331288,-10.00
2023-09-17,2007121332656,17.00
2023-09-17,2007121332659,5.00
2023-09-17,2007121334813,2.00
2023-09-17,120620429994600001,0.00
2023-09-17,120620429994600002,0.00
2023-09-17,120620429994600013,0.00
2023-09-17,120620429994600026,0.00
2023-09-17,140224536726700000,843.00
2023-09-17,150203456119500001,-2.00
2023-09-17,150930603566800001,136.00
2023-09-17,151229506383600001,0.00
2023-09-17,151229527874800001,0.00
2023-09-17,160121610393900001,0.00
2023-09-17,160513343594000001,74.00
2023-09-17,160826685080700001,1177.00
2023-09-17,170407678293400001,20.00
2023-09-17,170428381482200001,138.00
2023-09-17,171030000763800001,213.00
2023-09-17,180213012331300001,-861.00
2023-09-17,180327043373200005,0.00
2023-09-17,180604114334600001,-5.00
2023-09-17,180604114351700001,-1.00
2023-09-17,180604114383000001,277.00
2023-09-17,180704149959400001,1.00
2023-09-17,180706153232200002,14.00
2023-09-17,180706153232200003,273.00
2023-09-17,180706153232200005,98.00
2023-09-17,180920233009700325,-650.00
2023-09-17,190603577080600001,0.00
2023-09-17,190909745530500004,235.00
2023-09-17,199009170000000056,259.00
2023-09-17,200813226771700001,1161.00
2023-09-17,200826241374700001,2340.00
2023-09-17,201104060000000029,80.00
2023-09-17,201205090000000004,137.00
2023-09-17,201207090000000130,0.00
2023-09-17,210327509663500011,89.00
2023-09-17,211116153741172477,-792.00
2023-09-17,220406222153830970,0.00
2023-09-17,220729094054210573,1543.00
2023-09-17,220729101436729730,748.00
2023-09-18,2007121328749,5.00
2023-09-18,2007121328895,68.00
2023-09-18,2007121329180,303.00
2023-09-18,2007121329377,-1525.00
2023-09-18,2007121329379,-398.00
2023-09-18,2007121329380,-825.00
2023-09-18,2007121329381,1914.00
2023-09-18,2007121331288,-10.00
2023-09-18,2007121332656,18.00
2023-09-18,2007121332659,7.00
2023-09-18,2007121334813,2.00
2023-09-18,120620429994600001,0.00
2023-09-18,120620429994600002,0.00
2023-09-18,120620429994600013,0.00
2023-09-18,120620429994600026,0.00
2023-09-18,140224536726700000,813.00
2023-09-18,150203456119500001,-2.00
2023-09-18,150930603566800001,119.00
2023-09-18,151229506383600001,0.00
2023-09-18,151229527874800001,0.00
2023-09-18,160121610393900001,0.00
2023-09-18,160513343594000001,71.00
2023-09-18,160826685080700001,1150.00
2023-09-18,170407678293400001,15.00
2023-09-18,170428381482200001,131.00
2023-09-18,171030000763800001,198.00
2023-09-18,180213012331300001,-889.00
2023-09-18,180327043373200005,0.00
2023-09-18,180604114334600001,-5.00
2023-09-18,180604114351700001,-1.00
2023-09-18,180604114383000001,257.00
2023-09-18,180704149959400001,5.00
2023-09-18,180706153232200002,1.00
2023-09-18,180706153232200003,253.00
2023-09-18,180706153232200005,72.00
2023-09-18,180920233009700325,-708.00
2023-09-18,190603577080600001,4.00
2023-09-18,190909745530500004,227.00
2023-09-18,199009170000000056,247.00
2023-09-18,200813226771700001,1142.00
2023-09-18,200826241374700001,2066.00
2023-09-18,201104060000000029,45.00
2023-09-18,201205090000000004,128.00
2023-09-18,201207090000000130,0.00
2023-09-18,210327509663500011,88.00
2023-09-18,211116153741172477,-792.00
2023-09-18,220406222153830970,0.00
2023-09-18,220729094054210573,1523.00
2023-09-18,220729101436729730,732.00
2023-09-19,2007121328749,5.00
2023-09-19,2007121328895,63.00
2023-09-19,2007121329180,287.00
2023-09-19,2007121329377,-1562.00
2023-09-19,2007121329379,-402.00
2023-09-19,2007121329380,-874.00
2023-09-19,2007121329381,1880.00
2023-09-19,2007121331288,-10.00
2023-09-19,2007121332656,20.00
2023-09-19,2007121332659,9.00
2023-09-19,2007121334813,2.00
2023-09-19,120620429994600001,0.00
2023-09-19,120620429994600002,0.00
2023-09-19,120620429994600013,0.00
2023-09-19,120620429994600026,0.00
2023-09-19,140224536726700000,783.00
2023-09-19,150203456119500001,-2.00
2023-09-19,150930603566800001,105.00
2023-09-19,151229506383600001,0.00
2023-09-19,151229527874800001,0.00
2023-09-19,160121610393900001,0.00
2023-09-19,160513343594000001,69.00
2023-09-19,160826685080700001,1129.00
2023-09-19,170407678293400001,31.00
2023-09-19,170428381482200001,128.00
2023-09-19,171030000763800001,310.00
2023-09-19,180213012331300001,-911.00
2023-09-19,180327043373200005,0.00
2023-09-19,180604114334600001,114.00
2023-09-19,180604114351700001,-1.00
2023-09-19,180604114383000001,230.00
2023-09-19,180704149959400001,9.00
2023-09-19,180706153232200002,472.00
2023-09-19,180706153232200003,242.00
2023-09-19,180706153232200005,66.00
2023-09-19,180920233009700325,-751.00
2023-09-19,190603577080600001,0.00
2023-09-19,190909745530500004,214.00
2023-09-19,199009170000000056,223.00
2023-09-19,200813226771700001,1125.00
2023-09-19,200826241374700001,2034.00
2023-09-19,201104060000000029,48.00
2023-09-19,201205090000000004,123.00
2023-09-19,201207090000000130,0.00
2023-09-19,210327509663500011,71.00
2023-09-19,211116153741172477,-792.00
2023-09-19,220406222153830970,0.00
2023-09-19,220729094054210573,1497.00
2023-09-19,220729101436729730,720.00
2023-09-20,2007121328749,5.00
2023-09-20,2007121328895,82.00
2023-09-20,2007121329180,260.00
2023-09-20,2007121329377,-1596.00
2023-09-20,2007121329379,-417.00
2023-09-20,2007121329380,-907.00
2023-09-20,2007121329381,1848.00
2023-09-20,2007121331288,-10.00
2023-09-20,2007121332656,22.00
2023-09-20,2007121332659,15.00
2023-09-20,2007121334813,2.00
2023-09-20,120620429994600001,0.00
2023-09-20,120620429994600002,0.00
2023-09-20,120620429994600013,0.00
2023-09-20,120620429994600026,0.00
2023-09-20,140224536726700000,775.00
2023-09-20,150203456119500001,-2.00
2023-09-20,150930603566800001,109.00
2023-09-20,151229506383600001,0.00
2023-09-20,151229527874800001,0.00
2023-09-20,160121610393900001,0.00
2023-09-20,160513343594000001,68.00
2023-09-20,160826685080700001,1100.00
2023-09-20,170407678293400001,30.00
2023-09-20,170428381482200001,125.00
2023-09-20,171030000763800001,297.00
2023-09-20,180213012331300001,-916.00
2023-09-20,180327043373200005,0.00
2023-09-20,180604114334600001,101.00
2023-09-20,180604114351700001,-1.00
2023-09-20,180604114383000001,185.00
2023-09-20,180704149959400001,17.00
2023-09-20,180706153232200002,449.00
2023-09-20,180706153232200003,232.00
2023-09-20,180706153232200005,49.00
2023-09-20,180920233009700325,-777.00
2023-09-20,190603577080600001,0.00
2023-09-20,190909745530500004,204.00
2023-09-20,199009170000000056,203.00
2023-09-20,200813226771700001,1111.00
2023-09-20,200826241374700001,2018.00
2023-09-20,201104060000000029,77.00
2023-09-20,201205090000000004,116.00
2023-09-20,201207090000000130,0.00
2023-09-20,210327509663500011,60.00
2023-09-20,211116153741172477,-823.00
2023-09-20,220406222153830970,0.00
2023-09-20,220729094054210573,1477.00
2023-09-20,220729101436729730,700.00
2023-09-21,2007121328749,5.00
2023-09-21,2007121328895,57.00
2023-09-21,2007121329180,252.00
2023-09-21,2007121329377,-1621.00
2023-09-21,2007121329379,-438.00
2023-09-21,2007121329380,-920.00
2023-09-21,2007121329381,1811.00
2023-09-21,2007121331288,-10.00
2023-09-21,2007121332656,17.00
2023-09-21,2007121332659,5.00
2023-09-21,2007121334813,2.00
2023-09-21,120620429994600001,0.00
2023-09-21,120620429994600002,0.00
2023-09-21,120620429994600013,0.00
2023-09-21,120620429994600026,0.00
2023-09-21,140224536726700000,746.00
2023-09-21,150203456119500001,156.00
2023-09-21,150930603566800001,92.00
2023-09-21,151229506383600001,0.00
2023-09-21,151229527874800001,0.00
2023-09-21,160121610393900001,0.00
2023-09-21,160513343594000001,64.00
2023-09-21,160826685080700001,1084.00
2023-09-21,170407678293400001,26.00
2023-09-21,170428381482200001,120.00
2023-09-21,171030000763800001,157.00
2023-09-21,180213012331300001,-922.00
2023-09-21,180327043373200005,0.00
2023-09-21,180604114334600001,55.00
2023-09-21,180604114351700001,-1.00
2023-09-21,180604114383000001,166.00
2023-09-21,180704149959400001,12.00
2023-09-21,180706153232200002,332.00
2023-09-21,180706153232200003,211.00
2023-09-21,180706153232200005,40.00
2023-09-21,180920233009700325,-801.00
2023-09-21,190603577080600001,0.00
2023-09-21,190909745530500004,129.00
2023-09-21,199009170000000056,176.00
2023-09-21,200813226771700001,1082.00
2023-09-21,200826241374700001,2006.00
2023-09-21,201104060000000029,80.00
2023-09-21,201205090000000004,591.00
2023-09-21,201207090000000130,0.00
2023-09-21,210327509663500011,47.00
2023-09-21,211116153741172477,-851.00
2023-09-21,220406222153830970,0.00
2023-09-21,220729094054210573,1456.00
2023-09-21,220729101436729730,688.00
2023-09-22,2007121328749,6.00
2023-09-22,2007121328895,38.00
2023-09-22,2007121329180,130.00
2023-09-22,2007121329377,-1668.00
2023-09-22,2007121329379,-439.00
2023-09-22,2007121329380,-955.00
2023-09-22,2007121329381,1781.00
2023-09-22,2007121331288,-10.00
2023-09-22,2007121332656,13.00
2023-09-22,2007121332659,7.00
2023-09-22,2007121334813,1.00
2023-09-22,120620429994600001,0.00
2023-09-22,120620429994600002,0.00
2023-09-22,120620429994600013,0.00
2023-09-22,120620429994600026,0.00
2023-09-22,140224536726700000,726.00
2023-09-22,150203456119500001,130.00
2023-09-22,150930603566800001,135.00
2023-09-22,151229506383600001,0.00
2023-09-22,151229527874800001,0.00
2023-09-22,160121610393900001,0.00
2023-09-22,160513343594000001,63.00
2023-09-22,160826685080700001,1037.00
2023-09-22,170407678293400001,22.00
2023-09-22,170428381482200001,308.00
2023-09-22,171030000763800001,138.00
2023-09-22,180213012331300001,-946.00
2023-09-22,180327043373200005,0.00
2023-09-22,180604114334600001,41.00
2023-09-22,180604114351700001,-1.00
2023-09-22,180604114383000001,39.00
2023-09-22,180704149959400001,5.00
2023-09-22,180706153232200002,304.00
2023-09-22,180706153232200003,158.00
2023-09-22,180706153232200005,32.00
2023-09-22,180920233009700325,-826.00
2023-09-22,190603577080600001,2.00
2023-09-22,190909745530500004,111.00
2023-09-22,199009170000000056,136.00
2023-09-22,200813226771700001,1065.00
2023-09-22,200826241374700001,1776.00
2023-09-22,201104060000000029,114.00
2023-09-22,201205090000000004,584.00
2023-09-22,201207090000000130,0.00
2023-09-22,210327509663500011,43.00
2023-09-22,211116153741172477,-852.00
2023-09-22,220406222153830970,0.00
2023-09-22,220729094054210573,1374.00
2023-09-22,220729101436729730,678.00
2023-09-23,2007121328749,4.00
2023-09-23,2007121328895,91.00
2023-09-23,2007121329180,123.00
2023-09-23,2007121329377,-1683.00
2023-09-23,2007121329379,-439.00
2023-09-23,2007121329380,-965.00
2023-09-23,2007121329381,1766.00
2023-09-23,2007121331288,-10.00
2023-09-23,2007121332656,14.00
2023-09-23,2007121332659,14.00
2023-09-23,2007121334813,0.00
2023-09-23,120620429994600001,0.00
2023-09-23,120620429994600002,0.00
2023-09-23,120620429994600013,0.00
2023-09-23,120620429994600026,0.00
2023-09-23,140224536726700000,722.00
2023-09-23,150203456119500001,126.00
2023-09-23,150930603566800001,121.00
2023-09-23,151229506383600001,0.00
2023-09-23,151229527874800001,0.00
2023-09-23,160121610393900001,0.00
2023-09-23,160513343594000001,61.00
2023-09-23,160826685080700001,1026.00
2023-09-23,170407678293400001,19.00
2023-09-23,170428381482200001,306.00
2023-09-23,171030000763800001,364.00
2023-09-23,180213012331300001,-952.00
2023-09-23,180327043373200005,0.00
2023-09-23,180604114334600001,25.00
2023-09-23,180604114351700001,-1.00
2023-09-23,180604114383000001,394.00
2023-09-23,180704149959400001,20.00
2023-09-23,180706153232200002,280.00
2023-09-23,180706153232200003,150.00
2023-09-23,180706153232200005,12.00
2023-09-23,180920233009700325,-845.00
2023-09-23,190603577080600001,0.00
2023-09-23,190909745530500004,102.00
2023-09-23,199009170000000056,208.00
